比利時	比利時王國	比利時	比利時王國	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利時	比利时王国ᚋ比利時王國ᚋ比利时	Belgium	country in western Europe	Q3624078,Q43702,Q6256,Q20181813,Q185441,Q1250464,Q113489728	Q31	Q31	
																華盛頓 (阿肯色州)		Washington	city in Arkansas, USA	Q5119,Q1093829,Q62049	Q79281	Q30	Q61355
																哈勒爾 (阿肯色州)		Harrell	town in Arkansas, USA	Q15127012	Q79312	Q30	Q61461
																帕克代爾 (阿肯色州)		Parkdale	city in Arkansas, USA	Q1093829	Q79320	Q30	Q61026
																迪凯特		Decatur	city in Benton County, Arkansas, United States	Q1093829	Q79324	Q30	Q61020
																利特爾弗羅克 (阿肯色州)		Little Flock	city in Arkansas, USA	Q1093829	Q79325	Q30	Q61020
																賴森		Rison	city in Arkansas, United States	Q1093829	Q79335	Q30	Q61032
																倫敦 (阿肯色州)		London	city in Pope County, Arkansas, United States	Q1093829	Q79348	Q30	Q61315
																温菲尔德	Winfield	Winfield	city in Marion and Fayette counties, Alabama, United States	Q1093829	Q79349	Q30	Q484408,Q493957
萊克村								莱克村						莱克村		萊克村	莱克村	Lake Village	city in Arkansas, USA	Q1093829,Q62049	Q79351	Q30	Q61458
																申纳克		Shungnak	city in Northwest Arctic Borough, Alaska, United States	Q1093829	Q79353	Q30	Q511723
																阿库坦		Akutan	city	Q1093829	Q79354	Q30	Q504371
																德尔塔章克申		Delta Junction	city in the Southeast Fairbanks Census Area, Alaska, United States	Q1093829	Q79365	Q30	Q500845
																戈洛文		Golovin	city in Nome Census Area, Alaska, United States	Q1093829	Q79379	Q30	Q503023
																帕拉固德		Paragould	city in Arkansas, USA	Q1093829	Q79386	Q30	Q61018
																布萊西維爾		Blytheville	city in Arkansas, USA	Q1093829	Q79401	Q30	Q61157
																福雷斯特城 (阿肯色州)		Forrest City	city in St. Francis County, Arkansas, United States	Q1093829	Q79403	Q30	Q61145
																柏利維爾		Berryville	city in Carroll County, Arkansas, United States	Q1093829	Q79418	Q30	Q61216
																利奇菲尔德公园		Litchfield Park	city in Maricopa County, Arizona, United States	Q1093829	Q79437	Q30	Q58691
																阿肯色城		Arkansas City	town in and county seat of Desha County, Arkansas, United States	Q15127012	Q79445	Q30	Q61029
																免疫球蛋白D		immunoglobulin D	antibody isotype	Q84467700	Q79447		
																埃文代尔		Avondale	city in Maricopa County, Arizona, United States	Q1093829	Q79449	Q30	Q58691
																威尔科克斯		Willcox	city in Cochise County, Arizona, United States	Q1093829	Q79450	Q30	Q58774
																免疫球蛋白M		immunoglobulin M	one of several isotypes of antibody	Q84467700	Q79451		
																斯洛克伯	Slocomb	Slocomb	city in Geneva County, Alabama, United States	Q1093829	Q79456	Q30	Q494620
																墨尔本 (阿肯色州)		Melbourne	city in Arkansas, USA	Q1093829	Q79459	Q30	Q61042
														库西塔		库西塔	Cusseta	Cusseta	city in Alabama, United States	Q1093829	Q79469	Q30	Q111280
																多佛 (阿肯色州)		Dover	city in Pope County, Arkansas, United States	Q1093829	Q79470	Q30	Q61315
																塞爾斯維爾 (阿肯色州)		Salesville	city in Arkansas, USA	Q1093829	Q79473	Q30	Q61086
																奥古斯塔 (阿肯色州)		Augusta	city in Arkansas, United States	Q1093829	Q79483	Q30	Q61204
																凱澤 (阿肯色州)		Keiser	city in Arkansas, USA	Q1093829	Q79488	Q30	Q61157
																古爾德 (阿肯色州)		Gould	city in Arkansas, USA	Q1093829	Q79495	Q30	Q61294
																普拉特维尔	Prattville	Prattville	city in Alabama, United States of America	Q1093829,Q62049	Q79509	Q30	Q156168,Q494630
																佩里敦 (阿肯色州)		Perrytown	city in Hempstead County, Arkansas, United States	Q1093829	Q79511	Q30	Q61355
																萨文格		Savoonga	city in Nome Census Area, Alaska, United States	Q1093829	Q79513	Q30	Q503023
																达达尼尔		Dardanelle	city in Arkansas, USA	Q1093829	Q79526	Q30	Q61317
																古德纽斯贝		Goodnews Bay	city in Alaska, USA	Q1093829	Q79543	Q30	Q500312
																海恩斯	哈尼斯自治鎮	Haines	city in Alaska, USA	Q498162,Q515	Q79546	Q30	Q512981
																埃莫纳克		Emmonak	village and federally recognized Alaska Native Nation in Kusilvak Census Area, Alaska, United States	Q1093829,Q7840353	Q79553	Q30	Q379474
																斯科茨博罗		Scottsboro	city in Alabama, United States	Q1093829,Q62049	Q79577	Q30	Q366959
																氢化锂		lithium hydride	chemical compound	Q113145171	Q79583		
																格蘭尼斯 (阿肯色州)		Grannis	city in Arkansas, USA	Q1093829	Q79596	Q30	Q61368
氣旋	低壓	氣旋		气旋		氣旋		气旋	低压	气旋		氣旋		气旋		气旋	低压	cyclone	large scale air mass that rotates around a strong center of low pressure	Q118733587	Q79602		
																普里查德		Prichard	city in Mobile County, Alabama, United States	Q1093829	Q79609	Q30	Q495738
																通蒂敦 (阿肯色州)		Tontitown	city in Arkansas, USA	Q1093829	Q79616	Q30	Q61148
																馬默杜克 (阿肯色州)		Marmaduke	city in Arkansas, USA	Q1093829	Q79622	Q30	Q61018
																埃弗格林	Evergreen	Evergreen	county seat of Conecuh County, Alabama, United States	Q1093829,Q62049	Q79624	Q30	Q487716
																路厄斯維爾 (阿肯色州)		Lewisville	city in Arkansas, USA	Q1093829	Q79627	Q30	Q61167
																金特里 (阿肯色州)		Gentry	city in Arkansas, USA	Q1093829	Q79628	Q30	Q61020
																富爾頓 (阿肯色州)		Fulton	human settlement in Hempstead County, Arkansas, United States of America	Q1093829	Q79647	Q30	Q61355
																格倫伍德 (阿肯色州)		Glenwood	city in Montgomery and Pike counties in Arkansas, United States	Q1093829	Q79660	Q30	Q61202,Q61521
																海达堡		Hydaburg	city in the Prince of Wales-Hyder Census Area, in the U.S. state of Alaska	Q1093829	Q79680	Q30	Q18120072
																馬耳威恩 (阿肯色州)		Malvern	city in and county seat of Hot Spring County, Arkansas, United States	Q1093829,Q62049	Q79694	Q30	Q61348
																马里昂	Marion	Marion	county seat of Perry County, Alabama, United States	Q1093829,Q62049	Q79706	Q30	Q253538
通用封包無線服務		通用封包無線服務						通用分组无线服务								通用封包無線服務	通用报文无线服务ᚋ通用分组无线服务ᚋ通用分组无线业务	General Packet Radio Service	packet oriented mobile data service on 2G and 3G	Q577764,Q2695280	Q79708		
瑟西																瑟西 (阿肯色州)		Searcy	city in Arkansas, USA	Q1093829,Q62049	Q79709	Q30	Q61170
																惠蒂尔		Whittier	city in Alaska, USA	Q1093829	Q79716	Q30	Q508618,Q91481098
溫斯洛																温斯洛		Winslow	city in Navajo County, Arizona, United States	Q1093829	Q79727	Q30	Q58694
寡頭政治								寡头政治								寡头政治	寡头制ᚋ寡頭政治ᚋ寡头政体ᚋ寡頭統治ᚋ經濟寡頭	oligarchy	power structure in which power rests with a small number of people	Q1307214,Q183039	Q79751		
																薩克利肯特國家公園		Saklıkent Canyon	national park in Turkey	Q46169,Q570116,Q108060568	Q79753	Q43	Q1966463,Q1004438
		莊·美頓														约翰·弥尔顿	密爾頓ᚋ弥尔顿ᚋ约翰·米尔顿	John Milton	English poet and civil servant (1608–1674)	Q5	Q79759		
聯盟泉																联盟泉	Union Springs	Union Springs	city in Alabama, United States of America	Q1093829,Q62049	Q79771	Q30	Q111259
																前228年		228 BC	year	Q29964144	Q79776		
																收復失地運動	復地運動ᚋ收复国土运动ᚋ收復國土運動ᚋ复地运动	Reconquista	period in the history of the Iberian Peninsula	Q831663,Q198,Q186081	Q79791		
聖壇Q	科潘聖壇Q							圣坛Q	科潘圣坛Q					圣坛Q		圣坛Q	科潘圣坛Q	Altar Q	Maya stone sculpture found at Copán in present-day Honduras	Q4989906,Q12573007	Q79792	Q4527461,Q783	
																大化站		Daehwa Station	metro station in South Korea	Q22808403,Q928830	Q79799	Q884	Q50435
								锡特卡								錫特卡	矽地卡	Sitka	city-borough in Alaska, USA	Q1093829,Q3301053,Q13433827	Q79804	Q30,Q34266	Q797,Q1811372,Q163801
																鲁比		Ruby	city of Alaska	Q1093829	Q79807	Q30	Q500818,Q797
康斯坦察																康斯坦察	康士坦察	Constanța	city in Constanța County, Romania	Q640364,Q34843301,Q515,Q1549591,Q2264924	Q79808	Q218,Q12560,Q2277,Q17167,Q2441154,Q12544,Q203817,Q12544,Q420759	Q188505,Q199499,Q20432886,Q5163910,Q12731455,Q2302427,Q1385946
																大麻属	大麻屬	Cannabis	genus of flowering plants	Q16521	Q79817		
												1390年代				1390年代		1390s	decade	Q39911	Q79821		
																太阳风	太陽風ᚋ太阳风暴	solar wind	stream of charged particles released from the Sun	Q654396	Q79833		
手風琴								手风琴								手风琴	手風琴	accordion	musical instrument	Q1254773,Q117210437	Q79838		
																帕尔默		Palmer	city in Alaska, USA	Q1093829,Q62049	Q79849	Q30	Q512925
蘇聯共產黨		蘇聯共產黨	蘇共									蘇聯共產黨	蘇共	苏联共产党		蘇聯共產黨	联共ᚋ俄罗斯共产党（布尔什维克）ᚋ苏共ᚋ俄共ᚋ俄共（布）ᚋ蘇共ᚋ苏联共产党（布尔什维克）ᚋ俄國共產黨ᚋ俄国共产党（布尔什维克）ᚋ全苏联共产党ᚋ联共（布）ᚋ联共布ᚋ苏联共产党	Communist Party of the Soviet Union	founding and ruling party of the Soviet Union	Q233591	Q79854	Q34266,Q139319,Q2305208,Q15180	
																赫兰	Headland	Headland	city in Alabama, United States	Q1093829	Q79858	Q30	Q501000
																艾西斯	伊西斯ᚋ埃西絲ᚋ伊希斯ᚋ伊西丝ᚋ愛西斯ᚋ埃西斯	ss	Egyptian deity	Q146083	Q79876		
																新希望	New Hope	New Hope	city in Madison County, Alabama	Q1093829	Q79900	Q30	Q493715
																沃爾納特里奇		Walnut Ridge	city in Arkansas, USA	Q1093829	Q79910	Q30	Q61339
蘇厄德												蘇厄德 (阿拉斯加州)				苏厄德		Seward	city in Kenai Peninsula Borough, Alaska, United States	Q1093829	Q79919	Q30	Q512713
												1130年代				1130年代		1130s	decade	Q39911	Q79922		
																克拉克斯維爾 (阿肯色州)		Clarksville	city in Arkansas, USA	Q1093829	Q79926	Q30	Q61048
塞爾瑪																塞尔玛	Selma	Selma	city in and county seat of Dallas County, Alabama, United States	Q1093829	Q79941	Q30	Q488847
維基百科:可供查證								维基百科:可供查证								Wikipedia:可供查證		Wikipedia:Verifiability	Wikipedia policy on the verifiability of information	Q14204246,Q4656150,Q1156854	Q79951		
																瓦西拉		Wasilla	city in Alaska, USA	Q1093829	Q79957	Q30	Q512925
																景福宮站		Gyeongbokgung Station	metro station in South Korea	Q22808403,Q928830	Q79971	Q884	Q8684
貝瑟默																贝瑟默		Bessemer	suburb city of Birmingham, located in Jefferson County, Alabama, United States	Q1093829,Q486972	Q79973	Q30	Q112271
瓦蘭希								瓦兰希								瓦拉納西	瓦拉那西ᚋ波羅奈ᚋ婆羅痆斯ᚋ瓦臘納西ᚋ貝拿勒斯	Varanasi	city on the banks of the Ganges in the Uttar Pradesh state of India	Q515,Q1549591,Q1637706,Q692581	Q79980	Q668,Q129286,Q33296	Q1321140
		荷西·摩連奴						若泽·穆里尼奥						若泽·穆里尼奥		若泽·穆里尼奥	穆里尼奥ᚋ摩連奴ᚋ何塞·穆里尼奥ᚋ荷西·摩連奴ᚋ莫里尼奥ᚋ若泽·莫里尼奥	José Mourinho	Portuguese association football manager and former player	Q5	Q79983		
烏拉諾斯		尤諾斯						乌剌诺斯				烏拉諾斯		乌剌诺斯		乌拉诺斯	烏蘭諾斯ᚋ乌剌诺斯ᚋ烏拉諾斯	Uranus	primordial Greek deity, god of the Sky	Q878099,Q6639573	Q79999		
千葉縣		千葉縣		千叶县		千葉縣		千叶县		千叶县		千葉縣		千叶县		千葉縣	千叶县ᚋ千葉県	Chiba Prefecture	prefecture of Japan	Q50337	Q80011	Q17	Q17,Q132480
																约克	York	York	city in Alabama, United States of America	Q1093829	Q80025	Q30	Q501051
																路得記	盧德紀	Ruth	book of the Bible	Q7725634,Q29154430	Q80038		
																威尔士		Wales	city in Alaska, USA	Q1093829	Q80043	Q30	Q503023
																艾爾·卡彭	卡邦ᚋAl Capone	Al Capone	American gangster	Q5	Q80048		
																波卡洪塔斯 (阿肯色州)		Pocahontas	city in Arkansas	Q1093829	Q80054	Q30	Q61365
																伊杰吉克		Egegik	city in Lake and Peninsula Borough, Alaska, United States	Q1093829	Q80060	Q30	Q511679
諾貝爾生理學或醫學獎		諾貝爾生理學或醫學獎						诺贝尔生理学或医学奖								諾貝爾生理學或醫學獎	诺贝尔医学奖ᚋ诺贝尔生理学或医学奖ᚋ諾貝爾醫學獎	Nobel Prize in Physiology or Medicine	one of five Nobel Prizes established in 1895 by Alfred Nobel	Q11448906	Q80061	Q34	
																皮哥特		Piggott	city in Clay County, Arkansas, United States	Q1093829	Q80077	Q30	Q61330
																沙格勒克		Shageluk	city in Yukon-Koyukuk Census Area, Alaska, United States	Q1093829	Q80081	Q30	Q500818
																中心点	Center Point	Center Point	city in Jefferson County, Alabama, United States	Q1093829	Q80092	Q30	Q112271
																巴林 (阿肯色州)		Barling	city in Arkansas, USA	Q1093829	Q80093	Q30	Q61176
																塔克曼 (阿肯色州)		Tuckerman	city in Arkansas, USA	Q1093829	Q80108	Q30	Q61014
																金科夫		King Cove	city in Aleutians East Borough, Alaska, United States	Q1093829	Q80120	Q30	Q504371
																休斯顿		Houston	city in Matanuska-Susitna Borough, Alaska, United States	Q1093829	Q80122	Q30	Q512925
																安德森		Anderson	city in Alaska, USA	Q1093829	Q80136	Q30	Q179950
																前341年		341 BC	year	Q29964144	Q80155		
																布萊溫斯 (阿肯色州)		Blevins	city in Hempstead County, Arkansas, United States	Q1093829	Q80184	Q30	Q61355
																前339年		339 BC	year	Q29964144	Q80194		
																Total Commander		Total Commander	orthodox file manager	Q2158576	Q80201		
																安娜·卡列尼娜		Anna Karenina	2012 film by Joe Wright	Q11424	Q80204		
												扁担桿屬		扁担杆属		扁担杆属	扁担杆属	Grewia	genus of plants	Q16521	Q80212		
																总统一家		1600 Penn	American television comedy series	Q5398426	Q80217		
																阿巴斯·米爾札		Abbas Mirza	Qajar crown prince	Q5	Q80226		
								忏悔								懺悔	忏悔ᚋ懺悔（電影）ᚋ懺悔（1987年電影）	Repentance	1984 film by Tengiz Abuladze	Q11424	Q80227		
																圖利普 (印地安納州)		Tulip	unincorporated community in Greene County, Indiana	Q17343829	Q80231	Q30	Q5759187
																环丁烷		cyclobutane	chemical compound	Q113145171	Q80232		
																環丙烷	环丙烷化反应	cyclopropane	chemical compound	Q113145171	Q80250		
錫那羅亞州								锡那罗亚州								锡那罗亚州	錫那羅亞	Sinaloa	state of Mexico	Q15149663	Q80252	Q96	Q96
																第六代什魯斯伯里伯爵喬治·塔爾博特		George Talbot, 6th Earl of Shrewsbury	English magnate and military commander (1528-1590)	Q5	Q80271		
特拉法加角號輔助巡洋艦								特拉法加角号辅助巡洋舰						特拉法加角号辅助巡洋舰		特拉法加角号辅助巡洋舰	特拉法尔加角号辅助巡洋舰	SMS Cap Trafalgar	German ocean liner turned armed merchantman	Q1569963,Q697196,Q15276	Q80280		
																安娜·漢普頓·凱勒威		Ann Hampton Callaway	American singer	Q5	Q80285		
																阿肯色州哈里森		Harrison	city in Arkansas, USA	Q1093829,Q62049	Q80314	Q30	Q61010
																巴特曼省		Batman Province	province of Turkey	Q48336	Q80370	Q43	Q43
鯨鯊												鯨鯊	豆腐沙ᚋ大憨沙ᚋ鯨鮫	鲸鲨		鯨鯊	豆腐鯊	whale shark	species of fish	Q16521	Q80378		
																地下鐵赤塚站		Chikatetsu-Akatsuka Station	metro station in Nerima, Tokyo, Japan	Q928830,Q22808403,Q55488,Q121844689	Q80412	Q17	Q11403835
																移动设备国际利益公约		Cape Town Treaty	2001 treaty	Q131569	Q80439		
																海宁根		Heiningen	municipality in Baden-Württemberg, Germany	Q116457956	Q80444	Q183	Q8525,Q9392596
								淡孢红菇						淡孢红菇		淡孢红菇		Russula pallidospora	species of fungus	Q16521	Q80466		
																恩普芬根		Empfingen	municipality in Germany	Q116457956	Q80467	Q183	Q8189,Q9378558
巴特那								巴特那				巴特那		巴特那		巴特那	华氏城ᚋ波吒厘城ᚋ庫什馬布拉	Patna	metropolis and state capital of Bihar, India	Q5119,Q515,Q1549591,Q1637706	Q80484	Q668	Q100077,Q817165
																千年塔 (維也納)	千禧塔	Millennium Tower	skyscraper in Vienna	Q11303	Q80495	Q40	Q1741
尼古拉·壽西斯古												尼古拉·西奧塞古				尼古拉·齐奥塞斯库	齐奥塞斯库ᚋ尼古拉·壽西斯古ᚋ尼科拉·齐奥塞斯库ᚋ寿西斯古ᚋ希奧塞斯古ᚋ齊奧賽斯庫ᚋ希奧塞古ᚋ尼古拉·齊奧塞斯庫ᚋ壽西斯古	Nicolae Ceaușescu	Romanian communist leader from 1965 to 1989	Q5	Q80504		
																厄尔布龙-迪尔恩		Ölbronn-Dürrn	municipality in Germany	Q116457956	Q80508	Q183	Q8184,Q9392560
																2007年世界赛艇锦标赛	2007年世界划船錦標賽	2007 World Rowing Championships	rowing regatta	Q1413606	Q80521	Q183	
																蒂芬布龙		Tiefenbronn	municipality in Germany	Q116457956	Q80548	Q183	Q8184,Q9392594
																阿尔法诺		Alfano	Italian comune	Q747074	Q80554	Q38	Q16271
死因可疑																精采的尸体	死因可疑	Illustrious Corpses	1976 film by Francesco Rosi	Q11424	Q80557		
																阿尔塔维拉-锡伦蒂纳		Altavilla Silentina	Italian comune	Q747074	Q80558	Q38	Q16271
																雷姆欣根		Remchingen	German municipality	Q116457956	Q80577	Q183	Q8184
																阿那克西美尼	阿那克西米尼ᚋ亞諾芝曼尼ᚋ安纳西门尼斯	Anaximenes of Miletus	Greek Ionian Pre-Socratic philosopher (c.586–c.526 BC)	Q5	Q80612		
2010年世界劃船錦標賽								2010年世界划船錦標賽						2010年世界划船錦標賽		2010年世界划船錦標賽	2010年世界赛艇锦标赛	2010 World Rowing Championships	rowing regatta	Q1413606	Q80616	Q664	Q664
														毛菌纲		毛菌纲		Trichomycetes	group of fungi	Q16521	Q80619		
																齊格爾湖		Ziegelsee	lake	Q23397	Q80629	Q183	
																诺钦根		Notzingen	municipality in Germany	Q116457956	Q80636	Q183	Q8533,Q9378560
																拉多斯瓦夫·卡域斯基		Radosław Kawęcki	Polish swimmer	Q5	Q80640		
																薩馬拉文化	萨马拉文化	Samara culture	archaeological culture	Q465299	Q80641		
																巴罗尼西		Baronissi	Italian comune	Q747074	Q80647	Q38	Q16271
																奈德林根		Neidlingen	municipality in Germany	Q116457956	Q80649	Q183	Q8533,Q9378639
																贝利齐		Bellizzi	Italian comune	Q747074	Q80655	Q38	Q16271
																绍普夫洛		Schopfloch	municipality in Freudenstadt district, Germany	Q116457956	Q80696	Q183	Q8189,Q9392515
																克尔特尔恩		Keltern	German municipality	Q116457956	Q80700	Q183	Q8184
																丹增诺盖	丹增·諾蓋ᚋ丹增·诺盖	Tenzing Norgay	Nepalese Indian Sherpa mountaineer (1914-1986)	Q5	Q80732		
派斯奎特氏鸚鵡								派斯奎特氏鹦鹉						派斯奎特氏鹦鹉		派斯奎特氏鹦鹉		Pesquet's parrot	species of bird	Q16521	Q80736		
卻爾登·希斯頓																查尔顿·赫斯顿	卻爾登·希斯頓ᚋ查尔登·海斯顿ᚋJohn Charles Carterᚋ卻爾登希斯頓ᚋ查爾登·希士頓ᚋCharlton Heston	Charlton Heston	American actor and political activist (1923–2008)	Q5	Q80739		
												黑乳菇				黑褐乳菇		Lactarius lignyotus	species of fungus	Q16521	Q80740		
諾伊恩比爾格																诺伊恩比尔格		Neuenbürg	municipality in Germany	Q42744322	Q80759	Q183	Q8184,Q9378583
																克里斯托弗		Cristóbal	human settlement in Panama	Q3685463,Q3957	Q80777	Q804	Q820514
計時賽								计时赛								计时赛		German National Road Race Championships	National road cycling championship in Germany	Q2306612	Q80798	Q183	
金茂大廈		金茂大廈		金茂大厦		金茂大廈		金茂大厦		金茂大厦		金茂大廈		金茂大厦		金茂大厦	金茂大楼	Jin Mao Tower	landmark skyscraper in Shanghai	Q11303	Q80813	Q148	Q8686
																性		Sex	book by Madonna	Q1106827,Q193955	Q80827		
																菲尔斯河畔埃贝尔斯巴赫		Ebersbach an der Fils	municipality in Baden-Württemberg, Germany	Q3957,Q42744322	Q80844	Q183	Q8525,Q9378524
																甲苯胺蓝		tolonium chloride	chemical compound	Q113145171	Q80868		
																堤格雷竞技俱乐部		Club Atlético Tigre	football club based in Buenos Aires, Argentina	Q476028	Q80886	Q414	
考夫曼巡防艦								考夫曼巡防舰						考夫曼巡防舰		美國海軍卡夫曼巡防艦	考夫曼號巡防艦ᚋ考夫曼巡防舰	USS Kauffman	Oliver Hazard Perry-class frigate	Q161705	Q80891		
																切塔拉		Cetara	Italian comune	Q747074	Q80898	Q38	Q16271
																微软Outlook	微软前景	Microsoft Outlook	Email service developed part of Microsoft 365	Q166142,Q218616,Q570871,Q327618,Q1273203	Q80911		
塔巴斯科州																塔巴斯科州	塔瓦斯科州	Tabasco	state of Mexico	Q15149663	Q80914	Q96	Q96
																富罗雷		Furore	Italian comune	Q747074	Q80948	Q38	Q16271
																富塔尼		Futani	Italian comune	Q747074	Q80954	Q38	Q16271
																畜牧业	牧業ᚋ牧业ᚋ养殖业ᚋ畜牧	animal husbandry	branch of agriculture concerned with animals that are raised for meat, fiber, milk, or other products	Q104214643,Q11862829	Q80962		
								帕尔梅拉斯体育俱乐部								帕尔梅拉斯体育俱乐部	帕尔梅拉斯ᚋ帕梅拉斯ᚋ帕尔梅拉斯足球俱乐部ᚋ彭美拉斯足球會ᚋ彭美拉斯ᚋ彭美拉斯社會體育會	Sociedade Esportiva Palmeiras	Brazilian sports club	Q847017	Q80964	Q155	
錫爾島區																埃利安锡尔	外赫布里底群島ᚋ西部群島	Outer Hebrides	archipelago and council area off the west coast of mainland Scotland	Q33837,Q15060255,Q202435,Q6083725	Q80967	Q145	Q22
																虚无主义		nihilism	philosophy of negation towards concepts, meaning, or life	Q117850	Q80968		
																准加诺		Giungano	Italian comune	Q747074	Q80969	Q38	Q16271
																德州電鋸殺人狂系列電影		The Texas Chainsaw Massacre	American horror franchise	Q24856,Q196600	Q80981		
		卡泰蓮娜·史科沙														卡特琳娜·斯福爾札		Caterina Sforza	Lady of Imola and Countess of Forlì (1463-1509)	Q5	Q80992		
																斯图加特城市快铁	斯图加特城铁	Stuttgart S-Bahn	S-Bahn	Q95723	Q81001	Q183	Q694028
																卢斯特拉		Lustra, Campania	Italian comune	Q747074	Q81010	Q38	Q16271
上西里西亞																上西里西亞	上西利西亞ᚋ上西里西亚	Upper Silesia	part of the historical region of Silesia in Poland and Czechia	Q1620908	Q81011	Q36,Q213	Q190550,Q54171,Q54181
																米歇尔·约瑟夫·莫努里		Michel-Joseph Maunoury	French general, Marshal of France (posthume)	Q5	Q81042		
																順勢療法	同類療法ᚋ順勢醫學ᚋ顺势疗法	homeopathy	system of pseudoscientific alternative medicine based on the doctrine of "like cures like"	Q31338769,Q1468920,Q60031086,Q1517851	Q81058		
																前田真宏		Mahiro Maeda	Japanese animator, character designer, animation director (1963-)	Q5	Q81078		
																沃尔佩尔茨豪森		Wolpertshausen	municipality in Germany	Q116457956	Q81088	Q183	Q8520,Q9392531
																莫里杰拉蒂		Morigerati	Italian comune	Q747074	Q81089	Q38	Q16271
																欧洲野牛	歐洲野牛	Bison bonasus	species of mammal	Q16521	Q81091		
																歌籌		ca trù	form of sung poetry in the north of Viet Nam using lyrics written in traditional Vietnamese poetic forms – inscribed in the List of Intangible Heritage in Need of Urgent Safeguarding in 2009	Q188451,Q45971958	Q81105		
																巴门塔尔		Bammental	municipality in Germany	Q116457956	Q81117	Q183	Q8177,Q9392558
																戴斯林根		Deißlingen	municipality in Germany	Q116457956	Q81122	Q183	Q8211,Q9378602
																艾辛根		Eisingen	municipality in Baden-Württemberg, Germany	Q116457956	Q81128	Q183	Q8184,Q9392542
																西北水道	西北航道ᚋ西北通道ᚋ西北走廊ᚋ西北航走廊	Northwest Passage	sea route north of North America	Q1138251	Q81136	Q16	
														乌布苏湖		烏布蘇湖	烏布蘇湖盆地	Uvs Lake	salt lake	Q188025,Q158454	Q81150	Q159,Q711	Q192942
								哈瑟尔特								哈瑟爾特		Hasselt	village and former municipality in Overijssel, the Netherlands	Q13539802,Q1852859,Q2039348,Q3957	Q81159	Q55	Q10026
																奥米尼亚诺		Omignano	Italian comune	Q747074	Q81161	Q38	Q16271
牛津大學耶穌學院	耶穌學院											牛津大學耶穌學院	耶穌學院			牛津大学耶稣学院		Jesus College	college of the University of Oxford in England	Q2581649,Q19844914	Q81174	Q145	Q20986484
萊爾瑟姆								莱尔瑟姆								萊爾瑟姆		Leersum	town in the municipality of Utrechtse Heuvelrug, Netherlands	Q3957,Q1852859	Q81177	Q55	Q10043,Q26721203
																巴芬島	巴芬岛	Baffin Island	largest Arctic island in Nunavut, Canada	Q23442	Q81178	Q16	Q2023
																莉莉安王妃	莉莉安公主ᚋ雷西的莉莉安王妃ᚋ莉莉安·巴尔斯ᚋ莉莲·贝尔斯	Lilian, Princess of Réthy	second wife of king Leopold III of Belgium	Q5	Q81179		
																扁卷螺屬		Planorbis	genus of molluscs	Q16521	Q81208		
																臥底	臥底 (電影)	Inside Man	2006 film by Spike Lee	Q11424	Q81224		
																埃爾南·加維里亞	加維利亞	Hernán Gaviria	Colombian association football player	Q5	Q81227		
														西门子公司	西门子股份公司	西门子公司	Simens AGᚋ西門子公司ᚋSiemensᚋ西门子股份公司ᚋ西門子科技與服務	Siemens	German multinational conglomerate company	Q4830453,Q891723	Q81230	Q183	
												彩孔菌科		彩孔菌科		彩孔菌科		Hapalopilaceae	family of fungi	Q16521	Q81232		
																自動櫃員機	自动取款机ᚋ提款卡ᚋ提款機ᚋ櫃員機ᚋ自动提款机ᚋ提款机ᚋATM机	automated teller machine	electronic banking kiosk		Q81235		
																吐赫提·土亚兹		Tohti Tunyaz	Chinese historian	Q5	Q81259		
																前390年		390 BC	year	Q29964144	Q81266		
																帕洛蒙泰		Palomonte	Italian comune	Q747074	Q81267	Q38	Q16271
Ultra Jump																Ultra Jump	月刊Ultra Jump	Ultra Jump	Japanese manga magazine	Q15296520	Q81268		
																佩莱扎诺		Pellezzano	Italian comune	Q747074	Q81270	Q38	Q16271
																尖叫吶喊		Scream & Shout	2012 single by will.i.am and Britney Spears	Q134556	Q81275		
																佩尔迪富莫		Perdifumo	Italian comune	Q747074	Q81283	Q38	Q16271
																另解太阳瓶子草		Heliamphora heterodoxa	species of plant	Q16521	Q81284		
																绿色和平	綠色和平ᚋ绿色和平组织ᚋ英国绿色和平组织	Greenpeace	non-governmental environmental organization	Q1785733,Q163740,Q1194093	Q81307		
																郭胜		Guo Sheng	Chinese football player	Q5	Q81323		
																皮亚吉内		Piaggine	Italian comune	Q747074	Q81325	Q38	Q16271
		夏里遜福	夏里遜·福													哈里森·福特	Harrison Fordᚋ哈里遜福特ᚋ夏里遜福ᚋ夏里遜·福ᚋ哈里遜·福特	Harrison Ford	American actor (born 1942)	Q5	Q81328		
																皮肖塔		Pisciotta	Italian comune	Q747074	Q81330	Q38	Q16271
																波拉		Polla	Italian comune	Q747074	Q81333	Q38	Q16271
												1260年代				1260年代		1260s	13th-century decade	Q39911	Q81343		
																申肯策尔		Schenkenzell	municipality in Germany	Q116457956	Q81350	Q183	Q8211,Q9378598
																A CLASSICAL		A Classical	2013 compilation album by Ayumi Hamasaki	Q482994	Q81359		
金姆·漢高爾																金·亨克尔	金·漢高爾ᚋ金姆·漢高爾	Kim Henkel	American film director, producer and screenwriter	Q5	Q81364		
																大齒瘦獅子魚		Psednos dentatus	species of fish	Q16521	Q81369		
